,createdate,username,followers,text
974,2023-06-21 05:06:43+00:00,vicedwards42,57,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
975,2023-06-21 05:05:37+00:00,nobody22722,22,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.   
#DontSearchTwirlMint   
I'd like free mint chocolate please!"
976,2023-06-21 05:05:30+00:00,Melancholic4Evr,533,Does it have a mint goo inside it? I love a mint goo..... #DontSearchTwirlMint
977,2023-06-21 05:05:12+00:00,JackieRudge56,25,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
978,2023-06-21 05:03:37+00:00,essievessey,137,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
979,2023-06-21 05:01:36+00:00,xxdjdavexx1,53,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
980,2023-06-21 04:59:03+00:00,evacameron333,260,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Actually I loved it 😍 https://t.co/uA4xTx4tG7"
981,2023-06-21 04:58:45+00:00,evacameron333,260,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
If I *don’t* like it as much as I *don’t* like the🍊Twirl… 😋🍫💚💜 https://t.co/ODIPxoQe8N"
982,2023-06-21 04:58:07+00:00,emessieh,321,"Don't forget, while you're busy doubting yourself, someone else is admiring your strength.

#DontSayLove #Islamabad #YourHomeMadePerfect #StrengthofaWoman #DontStopYourMove #Isles #YourBoyfriendGame #DontSearchTwirlMint #Israel #YourBoyfriendPeter #DontListen"
983,2023-06-21 04:57:48+00:00,ruthjax,29,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
984,2023-06-21 04:55:50+00:00,CarleyM19618673,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint #CadburyTwirlMint"
985,2023-06-21 04:52:02+00:00,THEINSANEBRIT,135,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
If I *don’t* like it as much as I *don’t* like the🍊Twirl… 😋🍫💚💜 https://t.co/ODIPxoQe8N"
986,2023-06-21 04:51:57+00:00,Inaka91,73,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
987,2023-06-21 04:46:54+00:00,amylbirch,28,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
988,2023-06-21 04:45:12+00:00,Andnich70,149,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
989,2023-06-21 04:39:21+00:00,JanPurling,807,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
990,2023-06-21 04:37:49+00:00,DavidJo89344647,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
991,2023-06-21 04:37:42+00:00,kentwitting127,38,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
992,2023-06-21 04:36:18+00:00,rachieeeerach,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
993,2023-06-21 04:34:35+00:00,radar0101,153,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
994,2023-06-21 04:29:46+00:00,Tabtopper,7,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
995,2023-06-21 04:27:55+00:00,MandySmith114,83,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
996,2023-06-21 04:25:56+00:00,simonhallas,365,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
997,2023-06-21 04:25:37+00:00,ScottR93Games,342,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
998,2023-06-21 04:20:39+00:00,yvonnehedderman,109,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
999,2023-06-21 04:20:07+00:00,Karendoobydoo,3350,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
